,videoID,channelID,elapsedVideoTimeRatio,relativeRetentionPerformance
0,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.01,0.34609999999999996
1,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.02,0.3543
2,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.03,0.35935
3,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.04,0.362
4,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.05,0.36575
5,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.06,0.37175
6,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.07,0.38075
7,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.08,0.39355
8,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.09,0.4121
9,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.1,0.43645
10,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.11,0.4626
11,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.12,0.4858
12,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.13,0.5021
13,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.14,0.5069
14,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.15,0.49545
15,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.16,0.46685
16,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.17,0.42735
17,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.18,0.3873
18,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.19,0.3544
19,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.2,0.3296
20,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.21,0.31005
21,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.22,0.2933
22,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.23,0.2784
23,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.24,0.2655
24,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.25,0.2549
25,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.26,0.2459
26,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.27,0.23710000000000003
27,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.28,0.2274
28,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.29,0.21750000000000003
29,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.3,0.2091
30,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.31,0.20375
31,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.32,0.20284999999999997
32,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.33,0.20734999999999998
33,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.34,0.21725
34,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.35,0.23149999999999998
35,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.36,0.25025
36,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.37,0.27405
37,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.38,0.30065
38,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.39,0.3224
39,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.4,0.331
40,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.41,0.3276
41,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.42,0.323
42,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.43,0.32555
43,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.44,0.33004999999999995
44,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.45,0.3236
45,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.46,0.3006
46,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.47,0.26835
47,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.48,0.239
48,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.49,0.21899999999999997
49,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.5,0.20715
50,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.51,0.2
51,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.52,0.1951
52,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.53,0.191
53,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.54,0.18705
54,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.55,0.18364999999999998
55,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.56,0.18120000000000003
56,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.57,0.1799
57,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.58,0.17975000000000002
58,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.59,0.18055
59,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.6,0.18164999999999998
60,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.61,0.18245
61,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.62,0.18385
62,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.63,0.18769999999999998
63,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.64,0.19469999999999998
64,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.65,0.20295000000000002
65,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.66,0.20844999999999997
66,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.67,0.20835000000000004
67,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.68,0.20344999999999996
68,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.69,0.19725000000000004
69,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.7,0.19269999999999998
70,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.71,0.19074999999999998
71,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.72,0.19
72,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.73,0.18874999999999997
73,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.74,0.18719999999999998
74,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.75,0.18645
75,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.76,0.1875
76,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.77,0.19014999999999999
77,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.78,0.19319999999999998
78,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.79,0.19515
79,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.8,0.1956
80,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.81,0.19445
81,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.82,0.19135000000000002
82,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.83,0.18655
83,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.84,0.18120000000000003
84,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.85,0.17685
85,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.86,0.17475000000000002
86,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.87,0.17554999999999998
87,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.88,0.17945
88,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.89,0.1874
89,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.9,0.201
90,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.91,0.21960000000000002
91,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.92,0.23695
92,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.93,0.24309999999999998
93,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.94,0.23414999999999997
94,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.95,0.21644999999999998
95,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.96,0.20015
96,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.97,0.19074999999999998
97,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.98,0.18870000000000003
98,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,0.99,0.19215
99,FlzjT-VkgTc,UC0Ize0RLIbGdH5x4wI45G-A,1.0,0.19705
0,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.01,0.33145
1,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.02,0.32415
2,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.03,0.32015000000000005
3,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.04,0.3206
4,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.05,0.3221
5,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.06,0.32199999999999995
6,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.07,0.3188
7,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.08,0.31275
8,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.09,0.30510000000000004
9,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.1,0.29725
10,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.11,0.28895
11,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.12,0.27890000000000004
12,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.13,0.26749999999999996
13,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.14,0.25615
14,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.15,0.24609999999999999
15,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.16,0.2378
16,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.17,0.2304
17,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.18,0.2238
18,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.19,0.21844999999999998
19,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.2,0.2137
20,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.21,0.20894999999999997
21,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.22,0.20429999999999998
22,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.23,0.2002
23,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.24,0.19695000000000001
24,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.25,0.19495
25,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.26,0.19420000000000004
26,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.27,0.19425000000000003
27,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.28,0.19515
28,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.29,0.19679999999999997
29,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.3,0.1981
30,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.31,0.19785000000000003
31,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.32,0.19615
32,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.33,0.19390000000000002
33,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.34,0.19205
34,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.35,0.19065
35,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.36,0.189
36,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.37,0.18645
37,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.38,0.18359999999999999
38,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.39,0.18180000000000002
39,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.4,0.182
40,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.41,0.18409999999999999
41,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.42,0.1869
42,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.43,0.1889
43,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.44,0.18969999999999998
44,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.45,0.19005
45,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.46,0.191
46,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.47,0.19274999999999998
47,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.48,0.19495
48,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.49,0.19695000000000001
49,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.5,0.19845000000000002
50,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.51,0.19965
51,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.52,0.20039999999999997
52,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.53,0.20030000000000003
53,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.54,0.19879999999999998
54,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.55,0.196
55,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.56,0.19179999999999997
56,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.57,0.18620000000000003
57,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.58,0.17950000000000005
58,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.59,0.1725
59,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.6,0.16745
60,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.61,0.16625
61,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.62,0.16840000000000005
62,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.63,0.17225000000000001
63,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.64,0.1764
64,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.65,0.17979999999999996
65,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.66,0.18345
66,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.67,0.1906
67,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.68,0.20365
68,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.69,0.2192
69,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.7,0.22935
70,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.71,0.23045000000000004
71,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.72,0.2268
72,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.73,0.22360000000000002
73,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.74,0.22035
74,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.75,0.21284999999999998
75,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.76,0.2006
76,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.77,0.18885000000000002
77,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.78,0.18295
78,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.79,0.1844
79,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.8,0.19120000000000004
80,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.81,0.19979999999999998
81,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.82,0.20629999999999998
82,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.83,0.20825
83,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.84,0.20704999999999996
84,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.85,0.20555
85,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.86,0.20600000000000002
86,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.87,0.20875
87,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.88,0.21234999999999998
88,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.89,0.21594999999999998
89,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.9,0.22015
90,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.91,0.22550000000000003
91,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.92,0.2314
92,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.93,0.23575000000000002
93,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.94,0.2369
94,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.95,0.23524999999999996
95,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.96,0.23354999999999998
96,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.97,0.2343
97,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.98,0.23825000000000002
98,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,0.99,0.24430000000000002
99,Pt1uw9hTxmA,UC0Ize0RLIbGdH5x4wI45G-A,1.0,0.24964999999999998
0,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.01,0.3892
1,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.02,0.41964999999999997
2,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.03,0.4359
3,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.04,0.43879999999999997
4,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.05,0.44235
5,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.06,0.449
6,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.07,0.45525
7,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.08,0.45805
8,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.09,0.45735000000000003
9,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.1,0.45415
10,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.11,0.4499
11,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.12,0.4459
12,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.13,0.4432
13,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.14,0.4412
14,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.15,0.4376
15,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.16,0.43035
16,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.17,0.4192
17,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.18,0.40535
18,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.19,0.38935
19,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.2,0.37124999999999997
20,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.21,0.35285
21,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.22,0.3371
22,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.23,0.32545
23,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.24,0.31704999999999994
24,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.25,0.31035
25,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.26,0.3056
26,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.27,0.30515000000000003
27,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.28,0.31184999999999996
28,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.29,0.32735000000000003
29,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.3,0.349
30,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.31,0.36765000000000003
31,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.32,0.3738
32,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.33,0.36665000000000003
33,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.34,0.35550000000000004
34,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.35,0.35035
35,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.36,0.3544
36,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.37,0.36545
37,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.38,0.3794
38,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.39,0.3926
39,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.4,0.40175
40,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.41,0.405
41,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.42,0.40249999999999997
42,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.43,0.39625
43,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.44,0.3883
44,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.45,0.37865
45,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.46,0.3664
46,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.47,0.3524
47,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.48,0.33875
48,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.49,0.3277
49,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.5,0.32
50,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.51,0.31489999999999996
51,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.52,0.31135
52,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.53,0.30905000000000005
53,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.54,0.3076
54,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.55,0.3061
55,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.56,0.3048
56,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.57,0.30645
57,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.58,0.31510000000000005
58,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.59,0.3325
59,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.6,0.35209999999999997
60,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.61,0.36075
61,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.62,0.35185
62,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.63,0.3318
63,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.64,0.3114
64,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.65,0.29690000000000005
65,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.66,0.28795000000000004
66,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.67,0.28115
67,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.68,0.2733
68,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.69,0.26335
69,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.7,0.25325
70,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.71,0.24614999999999998
71,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.72,0.24395
72,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.73,0.2471
73,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.74,0.2544
74,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.75,0.263
75,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.76,0.26985000000000003
76,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.77,0.27444999999999997
77,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.78,0.27905
78,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.79,0.28600000000000003
79,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.8,0.29574999999999996
80,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.81,0.30720000000000003
81,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.82,0.3186
82,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.83,0.32915
83,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.84,0.33965
84,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.85,0.3516
85,rDgQBrpu-p4,UC0Ize0RLIbGdH5x4wI45G-A,0.86,0.3661
