,videoID,channelID,elapsedVideoTimeRatio,relativeRetentionPerformance
90,Zgu2gllqae8,UC7rtqlDcwGBJlxltvTu3EUQ,0.91,0.20265
91,Zgu2gllqae8,UC7rtqlDcwGBJlxltvTu3EUQ,0.92,0.20579999999999998
92,Zgu2gllqae8,UC7rtqlDcwGBJlxltvTu3EUQ,0.93,0.2103
93,Zgu2gllqae8,UC7rtqlDcwGBJlxltvTu3EUQ,0.94,0.21000000000000002
94,Zgu2gllqae8,UC7rtqlDcwGBJlxltvTu3EUQ,0.95,0.203
95,Zgu2gllqae8,UC7rtqlDcwGBJlxltvTu3EUQ,0.96,0.19379999999999997
96,Zgu2gllqae8,UC7rtqlDcwGBJlxltvTu3EUQ,0.97,0.18925000000000003
97,Zgu2gllqae8,UC7rtqlDcwGBJlxltvTu3EUQ,0.98,0.19290000000000002
98,Zgu2gllqae8,UC7rtqlDcwGBJlxltvTu3EUQ,0.99,0.20355
99,Zgu2gllqae8,UC7rtqlDcwGBJlxltvTu3EUQ,1.0,0.21465
0,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.01,0.4195
1,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.02,0.50365
2,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.03,0.5554
3,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.04,0.57515
4,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.05,0.60065
5,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.06,0.64505
6,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.07,0.70025
7,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.08,0.7463
8,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.09,0.7682
9,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.1,0.7652
10,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.11,0.7434000000000001
11,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.12,0.71045
12,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.13,0.6756
13,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.14,0.6479
14,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.15,0.63145
15,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.16,0.62445
16,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.17,0.6222
17,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.18,0.62065
18,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.19,0.61835
19,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.2,0.6173
20,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.21,0.6194999999999999
21,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.22,0.6234999999999999
22,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.23,0.62605
23,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.24,0.62675
24,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.25,0.6288
25,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.26,0.6329
26,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.27,0.63545
27,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.28,0.6339
28,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.29,0.6285000000000001
29,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.3,0.6187
30,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.31,0.60315
31,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.32,0.58485
32,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.33,0.5730500000000001
33,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.34,0.57785
34,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.35,0.60225
35,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.36,0.63815
36,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.37,0.67045
37,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.38,0.68715
38,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.39,0.6837
39,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.4,0.66065
40,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.41,0.62365
41,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.42,0.5855
42,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.43,0.5613
43,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.44,0.5578
44,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.45,0.5710999999999999
45,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.46,0.59095
46,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.47,0.60635
47,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.48,0.61175
48,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.49,0.6088
49,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.5,0.6043000000000001
50,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.51,0.6064
51,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.52,0.61855
52,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.53,0.63385
53,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.54,0.63765
54,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.55,0.61975
55,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.56,0.584
56,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.57,0.5458
57,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.58,0.51945
58,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.59,0.50645
59,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.6,0.49735
60,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.61,0.4828
61,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.62,0.4619
62,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.63,0.43975
63,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.64,0.41945
64,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.65,0.40165
65,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.66,0.3875
66,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.67,0.3782
67,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.68,0.37285
68,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.69,0.3684
69,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.7,0.3617
70,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.71,0.3517
71,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.72,0.34075
72,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.73,0.33245
73,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.74,0.3286
74,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.75,0.3288
75,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.76,0.33105
76,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.77,0.33035000000000003
77,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.78,0.32005
78,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.79,0.2983
79,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.8,0.27165
80,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.81,0.25255
81,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.82,0.25239999999999996
82,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.83,0.27005
83,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.84,0.28985
84,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.85,0.29515
85,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.86,0.28054999999999997
86,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.87,0.2536
87,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.88,0.22685
88,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.89,0.20815
89,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.9,0.19920000000000004
90,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.91,0.20035000000000003
91,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.92,0.21165
92,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.93,0.22765000000000002
93,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.94,0.23725000000000002
94,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.95,0.2328
95,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.96,0.2187
96,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.97,0.20679999999999998
97,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.98,0.20475
98,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,0.99,0.21100000000000002
99,MjXu7CqG-Hc,UC7rtqlDcwGBJlxltvTu3EUQ,1.0,0.21835
0,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.01,0.41485
1,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.02,0.49025
2,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.03,0.54965
3,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.04,0.5938
4,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.05,0.6378
5,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.06,0.6701
6,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.07,0.68315
7,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.08,0.685
8,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.09,0.68545
9,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.1,0.6853
10,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.11,0.6806
11,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.12,0.6701
12,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.13,0.6557999999999999
13,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.14,0.64125
14,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.15,0.63005
15,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.16,0.6228
16,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.17,0.61605
17,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.18,0.606
18,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.19,0.5919
19,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.2,0.57525
20,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.21,0.558
21,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.22,0.5439
22,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.23,0.5398000000000001
23,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.24,0.5513
24,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.25,0.5758
25,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.26,0.6029
26,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.27,0.62275
27,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.28,0.6288
28,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.29,0.6159
29,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.3,0.58205
30,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.31,0.53425
31,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.32,0.4878
32,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.33,0.4573
33,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.34,0.44875
34,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.35,0.45855
35,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.36,0.47565
36,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.37,0.48715
37,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.38,0.4863
38,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.39,0.47665
39,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.4,0.4657
40,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.41,0.45725
41,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.42,0.45245
42,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.43,0.45235000000000003
43,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.44,0.45605
44,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.45,0.4592
45,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.46,0.45935
46,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.47,0.4592
47,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.48,0.4619
48,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.49,0.46555
49,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.5,0.46525
50,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.51,0.4608
51,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.52,0.4583
52,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.53,0.4635
53,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.54,0.47355
54,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.55,0.47885
55,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.56,0.4741
56,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.57,0.4656
57,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.58,0.46399999999999997
58,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.59,0.47235
59,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.6,0.4829
60,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.61,0.48805
61,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.62,0.49255
62,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.63,0.51065
63,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.64,0.5488
64,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.65,0.59455
65,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.66,0.63045
66,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.67,0.65145
67,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.68,0.6622
68,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.69,0.66535
69,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.7,0.65655
70,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.71,0.63165
71,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.72,0.5945
72,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.73,0.5582
73,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.74,0.53655
74,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.75,0.5347999999999999
75,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.76,0.54805
76,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.77,0.5619
77,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.78,0.55955
78,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.79,0.53655
79,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.8,0.5069
80,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.81,0.4894
81,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.82,0.4873
82,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.83,0.48405
83,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.84,0.4625
84,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.85,0.42355
85,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.86,0.3841
86,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.87,0.35895
87,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.88,0.347
88,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.89,0.3397
89,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.9,0.3369
90,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.91,0.3432
91,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.92,0.35514999999999997
92,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.93,0.3641
93,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.94,0.36635
94,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.95,0.36415
95,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.96,0.35605
96,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.97,0.33535000000000004
97,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.98,0.30215000000000003
98,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,0.99,0.2697
99,wZ4Js4agHQk,UC7rtqlDcwGBJlxltvTu3EUQ,1.0,0.25105
0,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.01,0.40145
1,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.02,0.48065
2,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.03,0.53235
3,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.04,0.5508
4,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.05,0.5641
5,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.06,0.58235
6,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.07,0.60335
7,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.08,0.62085
8,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.09,0.63
9,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.1,0.6306499999999999
10,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.11,0.6263
11,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.12,0.62045
12,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.13,0.61525
13,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.14,0.61165
14,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.15,0.6098
15,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.16,0.61015
16,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.17,0.6138
17,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.18,0.6214999999999999
18,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.19,0.63285
19,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.2,0.6451
20,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.21,0.6527000000000001
21,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.22,0.6504
22,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.23,0.6384
23,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.24,0.62275
24,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.25,0.61
25,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.26,0.60275
26,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.27,0.5993999999999999
27,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.28,0.5972500000000001
28,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.29,0.5947
29,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.3,0.59195
30,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.31,0.5895
31,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.32,0.58645
32,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.33,0.58125
33,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.34,0.57285
34,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.35,0.56165
35,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.36,0.5488
36,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.37,0.5364
37,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.38,0.5265
38,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.39,0.52125
39,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.4,0.52115
40,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.41,0.5237
41,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.42,0.5254
42,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.43,0.5252
43,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.44,0.5231
44,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.45,0.51805
45,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.46,0.5094
46,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.47,0.50035
47,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.48,0.4953
48,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.49,0.49575
49,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.5,0.49935
50,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.51,0.50195
51,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.52,0.5012
52,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.53,0.499
53,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.54,0.4995
54,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.55,0.50405
55,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.56,0.50805
56,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.57,0.5037
57,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.58,0.4866
58,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.59,0.4605
59,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.6,0.4331
60,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.61,0.40925
61,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.62,0.39045
62,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.63,0.3769
63,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.64,0.36955
64,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.65,0.36924999999999997
65,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.66,0.37465000000000004
66,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.67,0.38075
67,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.68,0.38165
68,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.69,0.37595
69,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.7,0.36765000000000003
70,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.71,0.36185
71,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.72,0.35975
72,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.73,0.35855000000000004
